Tweet ID,URL,Content,Author ID,Author Username,Author Blue Verified (T/F),Followers,Author Location,Likes,Views,Date
1976089140405076277,https://x.com/deifosv/status/1976089140405076277,"@santhonydo 😂

I just hope that is a good thing, or I will find you when I go to SF and make you pay.

... for a nice costco hotdog😂",162729401,deifosv,True,2277,"Montreal, Canada",0,21,"October 9, 2025 at 12:55 AM"
1976088980094624003,https://x.com/SensBuzz/status/1976088980094624003,Real fans wish they could get 2 tickets for 200 bucks from Costco,1471497024235130893,SensBuzz,True,3414,,90,5363,"October 9, 2025 at 12:55 AM"
1976088935265910820,https://x.com/JoeM07747825/status/1976088935265910820,@Cutecipiegf Dam. That’ must be one hell if Costco hot dog 🌭 there 🫣🤷🏼‍♂️😱,979790020625145858,JoeM07747825,False,1007,,1,8,"October 9, 2025 at 12:54 AM"
1976269872448565521,https://x.com/hizumura/status/1976269872448565521,"
コストコバラエティマフィン１２個入り Costco Variety Muffin 12 Pieces (チョコ/Chocolate,ブルーベリー/Blueberry) #ad https://t.co/ywSdSEgUx8",1355724527989268483,hizumura,False,2869,,0,5,"October 9, 2025 at 12:53 PM"
1976269786221850971,https://x.com/USCivicsGuide/status/1976269786221850971,"@RepBrandonGill Visit the Costco in Richmond W. Grand Pkwy.
It is another country. Black robed majority - Men, women &amp; children.
How many mosques in Houston area? In Harris County, Richmond, Fort Bend?

👇From TX Master of Edu course on Multiculturalism. https://t.co/j8mI4jd8TO",1431262628857397248,USCivicsGuide,True,602,"Houston, TX",0,9,"October 9, 2025 at 12:53 PM"
1976088498034901208,https://x.com/jeimjar/status/1976088498034901208,Costcoで必ず買いますメモメモ📝,187330492,jeimjar,False,122,DO,0,284,"October 9, 2025 at 12:53 AM"
1976269543267000603,https://x.com/A7T3M1S/status/1976269543267000603,@angelskiss777 @canwereschedule Costco has double packs of audacity marked down this month as a loss leader.,1878111939425144832,A7T3M1S,False,792,Bunnyville,0,150,"October 9, 2025 at 12:52 PM"
1976088419416871161,https://x.com/Christi79494602/status/1976088419416871161,"Saw a woman in a full burka at Costco 👀 
I mean, if you don’t want people to stare at you around here, I’d go another way.",1095535501044473856,Christi79494602,True,3793,Alberta,1,30,"October 9, 2025 at 12:52 AM"
1976088411976122498,https://x.com/HollyBlomberg/status/1976088411976122498,@tamarah67 @Costco Thanks I missed that,258871381,HollyBlomberg,False,8865,Cascadia Subduction Zone,0,5,"October 9, 2025 at 12:52 AM"
1976088285941465159,https://x.com/longoption/status/1976088285941465159,"@realroseceline @andycyau That’s a great idea actually 

@Costco @RootInsurance",1577787296408928257,longoption,True,12133,,4,272,"October 9, 2025 at 12:52 AM"
1976088161270091950,https://x.com/_scrambled_megs/status/1976088161270091950,Left hand is steering the other is gripping a costco rotisserie chicken,1774916733612003328,_scrambled_megs,False,5,"Lafayette, LA",0,9,"October 9, 2025 at 12:51 AM"
1976088142357860700,https://x.com/katyya_888/status/1976088142357860700,"ya para qué ir al Costco, cuando vas nunca hay nada. ya todo se lo llevan los revendedores &gt;:(",921816754346655745,katyya_888,False,64,,1,14,"October 9, 2025 at 12:51 AM"
1976088004809961731,https://x.com/evangelicalshog/status/1976088004809961731,@nagito_butt_sex i like Costco pizza,1821519896536326144,evangelicalshog,False,81,,1,50,"October 9, 2025 at 12:51 AM"
1976087976691269706,https://x.com/_GamerBabeJess/status/1976087976691269706,"no, it’s Costco. 

you voted for it though so thanks for the inflation.",1066135576078774272,_GamerBabeJess,False,2585,Oracle Park,17,2682,"October 9, 2025 at 12:51 AM"
1976087732356321688,https://x.com/tjkretz1/status/1976087732356321688,"1. classic NY

2. Detroit 
3. Tavern
4. Sicilian 

5. Neapolitan
6. Costco Frozen 
7. Totinos

8. Chicago",1703181922224984065,tjkretz1,False,128,,0,44,"October 9, 2025 at 12:50 AM"
1976087668330316101,https://x.com/blasiancreole/status/1976087668330316101,I just love snacking on saltines. I need to head on to Costco &amp; get em in bulk,1319335395121795072,blasiancreole,False,1068,,0,29,"October 9, 2025 at 12:49 AM"
1976268225060167862,https://x.com/Agent8913/status/1976268225060167862,"@HeidiHo16488025 I got chased down by five people in a Costco… they said I had to wear a mask, I told them that I carry a firearm and it’s against the law to wear a mask in your store! They threw me out! Came inches away from a fist fight in Smith’s with the general manager.

I would rather die.",1230218499961868288,Agent8913,False,141,Chaos USA,0,12,"October 9, 2025 at 12:47 PM"
1976087181073711276,https://x.com/BrodeusGrande/status/1976087181073711276,"Feel like I can only ever marry a foid that passes the onion ring test first. If I don't end up with a knife in my jugular for anointing her fingie with a BWW onion ring, then she is fully deserving of the costco 20 karat gold .8k diamond band. https://t.co/YqCZ7kHGF4",1755591640117317632,BrodeusGrande,False,311,,1,54,"October 9, 2025 at 12:47 AM"
1976087076610408504,https://x.com/smellyfatdick/status/1976087076610408504,The lion doesn’t concern himself with the fact that his card declined a couple times trying to order a Costco hotdog,3389941354,smellyfatdick,False,284,,0,12,"October 9, 2025 at 12:47 AM"
1976268148639776938,https://x.com/Joan_Halibouty/status/1976268148639776938,"$SPY Carvana stock surging after Jefferies upgrade, reflecting strong investor interest in unique car vending machines. Separately, Costco's earnings call highlights membership growth and store expansion as key drivers of performance.",1840869041306480641,Joan_Halibouty,True,1389,"Sydney, New South Wales",0,63,"October 9, 2025 at 12:46 PM"
1976086853146296467,https://x.com/DragonDice20/status/1976086853146296467,"I have a Costco chicken pot pie in the oven and it's literally the only thing that can pull me off X.

PeaceOut for 45 minutes, fools...",1799580982758248448,DragonDice20,False,290,USA,0,7,"October 9, 2025 at 12:46 AM"
1976086811874365549,https://x.com/eyeofbass/status/1976086811874365549,"@ZacksJerryRig @Rivian Bro, just get a good battery from any of the auto parts places, or Walmart, or Costco. Choose your category (like premium, if desired). 

Seriously, it’s just a 12v auto battery. It’ll be fine, and you won’t be robbed. 

Let us know how it works out.",2906083852,eyeofbass,True,4094,"Langley, VA",1,464,"October 9, 2025 at 12:46 AM"
1976267496081531072,https://x.com/MarieSteph49381/status/1976267496081531072,"$SPY Carvana shares surge after Jefferies upgrade. In related news, Costco's Q3 earnings met expectations, but stock dips, highlighting importance of membership growth and new store openings for company performance.",1854830903312146432,MarieSteph49381,False,272,Germany,1,43,"October 9, 2025 at 12:44 PM"
1976086413600051315,https://x.com/SturrJimmy/status/1976086413600051315,"@_nigglesworth_ @heywildrich The thing is, I severely doubt they pay more into the tax than whites do. Nearly every single tiger mart owner has a relative on food stamps, and they raid the local Costco of milk, use SNAP to buy it, and resell it in their stores.",1932991091248181248,SturrJimmy,True,494,New England,9,49,"October 9, 2025 at 12:44 AM"
1976267246616903767,https://x.com/Smokytrail_B1/status/1976267246616903767,@KeithMalinak Costco in north OKC. https://t.co/n4h0G1Ik1S,1478806967254761472,Smokytrail_B1,False,220,Flyover Country,2,10,"October 9, 2025 at 12:43 PM"
1976086128320278776,https://x.com/perseverare1776/status/1976086128320278776,@gotrice2024 @projectmagahp That cake one looks promising. You know how I like my Costco chocolate cake🤣,1268072649168732162,perseverare1776,True,14045,"Minnesota, USA",0,15,"October 9, 2025 at 12:43 AM"
1976267101280317726,https://x.com/OptionsLabApp/status/1976267101280317726,@grok Compare Costco's sales sentiment on X to broader retail sector trends—any correlations with Fed rate cut expectations?,1923172457839509504,OptionsLabApp,True,50,United States,0,29,"October 9, 2025 at 12:42 PM"
1976267085555610093,https://x.com/cloudiemcdoom/status/1976267085555610093,"I've been in New Jersey since yesterday morning and here's my assessment:

- Kinda cold compared to Alabama

- I was the only black person in Costco

- The pizza I ate was AMAZING

- Jersey people are bold and will spark a conversation with you on sight 😂 https://t.co/J5cvXsJyyf",1027881601953345538,cloudiemcdoom,True,21603,"Birmingham, Alabama",25,769,"October 9, 2025 at 12:42 PM"
1976085729634611679,https://x.com/torquenewsauto/status/1976085729634611679,"My first trip in the 2025 Land Rover Defender 130 V8 took an unexpected turn when a simple Costco pizza run for our church festival turned into one of the most revealing tests of what this British SUV is truly capable of. But I'd call the Land Rover's 2025 Defender 130 the British equivalent of America's Chevy Suburban. Here is why.  https://t.co/DNwxLkmbR0 Would you choose the Defender 130 V8 over a traditional American SUV like the Chevy Suburban or GMC Yukon? Or would you rather go for a plug-in hybrid like the Jeep Wrangler 4xe for better efficiency? Share your thoughts and tell us what matters most to you, capability, comfort, or economy, in the comments below.",215109001,torquenewsauto,True,6724,"Fort Mill, SC",1,196,"October 9, 2025 at 12:42 AM"
1976266872669733335,https://x.com/kyupi20092010/status/1976266872669733335,@yukihiro_costco FBA,1550607727,kyupi20092010,False,222,,0,19,"October 9, 2025 at 12:41 PM"
1976266424189583724,https://x.com/hiro_tedoriup/status/1976266424189583724,@yukihiro_costco FBA,1933030838419210240,hiro_tedoriup,False,17,日本,0,14,"October 9, 2025 at 12:40 PM"
1976085428701888587,https://x.com/GoldTelegraph_/status/1976085428701888587,"Remember when people thought Costco shoppers were crazy for buying gold bars with their rotisserie chickens?

They were ahead of the curve. 

You love to see it.",837048318865862666,GoldTelegraph_,True,402083,Global ,1045,32672,"October 9, 2025 at 12:40 AM"
1976266187735531843,https://x.com/bdinvestingg/status/1976266187735531843,"$NVO how much more undervalued can this one get ? 

Novo announced that Costco will sell Ozempic and Wegovy for $499 a month.

• P/E down from 20s → 8.7x
• P/FCF at 12.3x
• EV/EBITDA just 16.2x

Generational opportunity https://t.co/FaxaeKBgUT",383900617,bdinvestingg,True,5563,"Toronto, Ontario",20,1588,"October 9, 2025 at 12:39 PM"
1976085186489221286,https://x.com/friendfagg0t/status/1976085186489221286,@denn159 costco cookie,1584403564092350466,friendfagg0t,False,164,i am 20 ,1,37,"October 9, 2025 at 12:39 AM"
1976085108957618638,https://x.com/daviddashcoby/status/1976085108957618638,Going to Costco tipsy is NOT a good idea I’m about to buy a king mattress,2339356922,daviddashcoby,False,935,"New Orleans, LA",10,288,"October 9, 2025 at 12:39 AM"
1976266109893677334,https://x.com/BubbasTruth/status/1976266109893677334,"I was in Costco yesterday and saw a couple of elderly folks checking in for an appt for shots. Flu jab, covid jab etc. Folks are still doing this!! I thought the word was out how bad they are but the sheep will report for slaughter as ordered.",1686060416311668736,BubbasTruth,False,9176,"Reno, Nv.",0,17,"October 9, 2025 at 12:38 PM"
1976265745928540194,https://x.com/SunSandySeas/status/1976265745928540194,"@Raybrown1959Ray @marcuslemonis @BedBathBeyond Don’t shop there…they are horrible now and if you have to return it will cost you an arm and leg. No other business has ever charged such a large amount of to ship something back (excluding furniture) shop Macy, Home Depot, Costco, Target, Walmart",1904550620,SunSandySeas,True,10151,"Florida, USA",1,15,"October 9, 2025 at 12:37 PM"
1976265642694058375,https://x.com/AmongMany/status/1976265642694058375,"Discover which S&amp;P 500 companies the market trusts for future innovation. Costco &amp; Chewy make the top 10, while big names miss the top 50. Is your company earning belief in innovation? Find out more at https://t.co/W5wCNtyufv. #Innovation #FutureValue",15634628,AmongMany,False,842,"New York, NY",0,9,"October 9, 2025 at 12:37 PM"
1976084692178026636,https://x.com/Aury_Vargas/status/1976084692178026636,"He probado varios tipos de Pan de Muerto

Y hasta el día de hoy de los lugares donde he comprado el mejor sigue siendo el de 

COSTCO

Se aceptan recomendaciones 

#PandeMuerto #Costco",108115291,Aury_Vargas,False,1714,En donde debo de estar siempre,3,313,"October 9, 2025 at 12:37 AM"
1976084618584752610,https://x.com/tamarah67/status/1976084618584752610,"@HollyBlomberg @Costco Hey, their bio on Twitter says account is inactive",261323829,tamarah67,False,735,,1,18,"October 9, 2025 at 12:37 AM"
1976265562188554434,https://x.com/JeffZ30178708/status/1976265562188554434,@ChrisSaur77 @davidbateman @GoldTelegraph_ @hajiyev_rashad @KingKong9888 @KobeissiLetter @MakeGoldGreat @NorthstarCharts @realTimHack @Sorenthek https://t.co/WlyWtFZxw5 https://t.co/sW8zMCwofe,1161821298642890752,JeffZ30178708,False,195,,2,31,"October 9, 2025 at 12:36 PM"
1976265401848725794,https://x.com/MukherjeeNeal/status/1976265401848725794,@podz4 @RGusnowski It's adorable to see Podz comparing a government run organ harvesting operation to bodily autonomy. How much less valuable would your liver and kidney be had you swallowed a Costco sized bottle of Tylenol?,1222172436818550788,MukherjeeNeal,True,290,"Montréal, Québec",1,26,"October 9, 2025 at 12:36 PM"
1976084417828512127,https://x.com/gbusch12/status/1976084417828512127,@texasrunnerDFW Costco 5 pairs for $12,2446490742,gbusch12,False,479,san diego,3,59,"October 9, 2025 at 12:36 AM"
1976084270809743683,https://x.com/bleachers_art/status/1976084270809743683,@bleachersmusic like. is there a costco for tiny hats,1148968570174488579,bleachers_art,False,345,NY // @bleachersart on ig,0,17,"October 9, 2025 at 12:36 AM"
1976265335188881791,https://x.com/YoshiCookie/status/1976265335188881791,@RonTheTryhard I was going to say that wasn’t true but I just checked and Costco has it for $2.79 right now…,84778871,YoshiCookie,False,583,"42.237141,-83.699966",0,13,"October 9, 2025 at 12:35 PM"
1976265111909396564,https://x.com/AdtuH6H98mdoJaZ/status/1976265111909396564,@yukihiro_costco FBA,1214780789813993472,AdtuH6H98mdoJaZ,False,112,,0,21,"October 9, 2025 at 12:34 PM"
1976083862255173988,https://x.com/la4iemepasse/status/1976083862255173988,@SensBuzz Costco is paying off after all,1569444286382448640,la4iemepasse,False,29,Laval,0,110,"October 9, 2025 at 12:34 AM"
1976083790608072829,https://x.com/CharleyBravoJr/status/1976083790608072829,@iDavey I’ve been wanting 2 &amp; 3 for some time now. Stop and look at one every time I’m in Costco. Lol.,82325916,CharleyBravoJr,True,2834,"San Antonio, TX",0,61,"October 9, 2025 at 12:34 AM"
1976264821206299020,https://x.com/Alberta_boy18/status/1976264821206299020,"@CTVNews Are they also banning Netflix, Amazon, Airbnb, NHL or MLB? (That game last night!) How about Costco or X. Nope here they are. Boycotting is pure nonsense.",2690504915,Alberta_boy18,False,91,,0,13,"October 9, 2025 at 12:33 PM"
1976264672148959404,https://x.com/BbnEnjoying/status/1976264672148959404,"I’m currently at Costco buying buckets in bulk for their tears. Every one of them shall get a bucket 

BANKABLE KOLA 
MEDIA ROUNDS WITH KOLA
KOLA MR KAK UP 
#KolaOmotoso",1682776262173925377,BbnEnjoying,False,184,,4,339,"October 9, 2025 at 12:33 PM"
1976083674425856070,https://x.com/costco_blanket/status/1976083674425856070,i was wondering why it smelled like pico de gallo,1957969121376890880,costco_blanket,False,3,,0,2,"October 9, 2025 at 12:33 AM"
1976083235928146036,https://x.com/inatch202206/status/1976083235928146036,@yukihiro_costco 季節,1534631415593443328,inatch202206,False,136,,0,12,"October 9, 2025 at 12:32 AM"
1976264336063475887,https://x.com/Volitz_/status/1976264336063475887,@elonmusk day 69 @elonmusk can I please have a costco hotdog meal?,1502272134445424650,Volitz_,False,4209,USA,1,45,"October 9, 2025 at 12:31 PM"
1976264213858558130,https://x.com/kevinho532011/status/1976264213858558130,"Good morning. Happy Thursday, everyone. I'm showing my cats off in a Costco box. https://t.co/AhXkvMniaI",713180775865143296,kevinho532011,True,2289,"San Diego, CA",6,105,"October 9, 2025 at 12:31 PM"
1976264191796232477,https://x.com/facelessbuilds/status/1976264191796232477,"@BobLoukas Last time silver hit $50 in 2011, retail was piling into physical coins at Costco. This time institutions are barely moving. When the crowd isn't there at the same price, something structural changed.",1740396186165780480,facelessbuilds,True,233,,4,590,"October 9, 2025 at 12:31 PM"
1976264155670675705,https://x.com/Fletche33881557/status/1976264155670675705,"@BickerinBrattle @rippyrippyrip Did you see Costco’s September numbers? The consumer still looks strong.

https://t.co/mUwU5gtSmu

https://t.co/Bk0bxC6OW5",1313151536609062913,Fletche33881557,False,142,,0,49,"October 9, 2025 at 12:31 PM"
1976083185579766130,https://x.com/gradeaxnae/status/1976083185579766130,So glad we went to Costco today but the traffic coming home was ridiculous,1329880712254722053,gradeaxnae,False,609,,0,50,"October 9, 2025 at 12:31 AM"
1976083107662135363,https://x.com/deadbeatsred/status/1976083107662135363,"@DelSmith30002 Whatever this was, from Costco https://t.co/EBotPBcHDL",1601026446415519746,deadbeatsred,True,3559,"Montana, USA",4,22,"October 9, 2025 at 12:31 AM"
1976083060094533799,https://x.com/Ken6ygngqw9j2/status/1976083060094533799,"@BQRFnX @C_3C_3 That mugshot of Trump is one of the reasons he won.  We proudly show it.

Cry more.  Costco has a sale on tissues this week.  Stock up.  Between Trump and Vance, it's gonna be a long rest of the 11+ years for you.",1856913831278383105,Ken6ygngqw9j2,True,439,,1,17,"October 9, 2025 at 12:31 AM"
1976083035612426396,https://x.com/its_Gesus/status/1976083035612426396,Never in my adult life have I bought a rotisserie chicken from the grocery store until today. And it was a Costco one 🔥🔥🔥🔥🔥🔥🔥🔥,202376197,its_Gesus,False,719,"Detroit, MI",0,505,"October 9, 2025 at 12:31 AM"
1976082961687789830,https://x.com/jasen_mel/status/1976082961687789830,@cardigan_mess You work at CostCo,1951424275803676676,jasen_mel,False,131,,3,44,"October 9, 2025 at 12:31 AM"
1976082922810872265,https://x.com/eekobog/status/1976082922810872265,i wish kara was american so we could go grab a costco hotdog drink combo together,1814124864308969472,eekobog,False,331,17 year old,5,67,"October 9, 2025 at 12:30 AM"
1976082905924616399,https://x.com/aphotomama/status/1976082905924616399,@loveoddities I don’t think Costco covers leukemia meds :/,2869531945,aphotomama,False,8885,"Ohio, USA",0,19,"October 9, 2025 at 12:30 AM"
1976263858307129765,https://x.com/ksandiego63/status/1976263858307129765,@elonmusksonlilx But how close is Trader Joe's and Costco? Lol 😅,1896341321377632256,ksandiego63,False,681,"Savannah, GA",1,12,"October 9, 2025 at 12:29 PM"
1976263707501228262,https://x.com/ANAIXoMS7RHO9U1/status/1976263707501228262,@moe_re0312 “Costco”のデカい『ティラミス』を1人で食べたいなぁ～😉🤤 https://t.co/zYDoIeSmId,1044138634251628544,ANAIXoMS7RHO9U1,False,812,,1,29,"October 9, 2025 at 12:29 PM"
1976263643571314927,https://x.com/Brandonius_813/status/1976263643571314927,"@ATLSloan Yes.  And that’s their goal.  Higher per guest spending, better guest experience, better margins.

My visits to DLR this year have been the best in a long time - lower crowds but similar experience.  We can only afford to go because of an incredible Costco ticket deal though.

I prefer the higher price strategy frankly, would rather 1 Disney day every 2 years than a six flags AP or other coaster chain.  

I still get the six flags credits but I’ll rarely revisit anywhere other than Kings Island, Cedar Point, maybe a cool small park like fun spot Atlanta.

But different strokes for different folks - the free market can decide :)",1880992949875384321,Brandonius_813,True,222,,0,108,"October 9, 2025 at 12:29 PM"
1976082656308904085,https://x.com/Mamiirip/status/1976082656308904085,neta q increíbles las galletas d costco nunca las había probado,1413744439940378627,Mamiirip,False,255,"Distrito Federal, México",3,128,"October 9, 2025 at 12:29 AM"
1976082583340696026,https://x.com/revengekai/status/1976082583340696026,thinking about the time i had a dream where me and soobin got in a fist fight in the costco check out,1516245493873057794,revengekai,False,32,she her 21,0,55,"October 9, 2025 at 12:29 AM"
1976082469700108425,https://x.com/MickeySweet1236/status/1976082469700108425,@greg16676935420 Costco said $2 after Christmas 🌭,1852719019029041152,MickeySweet1236,False,445,"Gulf of America, Florida. USA",0,14,"October 9, 2025 at 12:29 AM"
1976082296349577558,https://x.com/UrbanAuz/status/1976082296349577558,@mehdirhasan @MaryKostakidis $100 for anyone who hacks Lindsay Graham's QR code to take you to Costco noodle soup page. https://t.co/huqZ7Njk1c,1628744424925851648,UrbanAuz,False,1442,Oz,9,237,"October 9, 2025 at 12:28 AM"
1976082247267831849,https://x.com/UncannyDelly/status/1976082247267831849,"@Herbert4MVP Mercury if you have a Costco membership, you get a discount",1081677106327646208,UncannyDelly,False,142,Los Angeles 🌴,1,49,"October 9, 2025 at 12:28 AM"
1976082182897795352,https://x.com/CanIGetUhFoFoFo/status/1976082182897795352,I never pick the right fucking Costco gas pump line,1970515857010016256,CanIGetUhFoFoFo,False,74,,1,25,"October 9, 2025 at 12:28 AM"
1976263368760754296,https://x.com/Hobby_News_Plus/status/1976263368760754296,"FUN FACT: You could find pallets of sealed 1986 Fleer Basketball cases (Michael Jordan RC) at Costco in 1987 because nobody wanted them.

Pallets. https://t.co/7ndD1znCxu",1415436743608729600,Hobby_News_Plus,True,13695,,0,216,"October 9, 2025 at 12:27 PM"
1976263221553090600,https://x.com/Carloss45322412/status/1976263221553090600,"AGAIN, BLACK THUG  https://t.co/ttjRK40lKR",1515345311341944832,Carloss45322412,False,35,,0,5,"October 9, 2025 at 12:27 PM"
1976081998562091449,https://x.com/coenscheep/status/1976081998562091449,"Costco's 8% year-over-year sales increase reflects strong consumer demand, especially online. This consistent growth suggests in its business model, reassuring those worried about future performance.",1757218756160303104,coenscheep,True,121,Bermuda,0,5,"October 9, 2025 at 12:27 AM"
1976081991444595167,https://x.com/william_R2Rclub/status/1976081991444595167,@MarketWatch Costco just keeps proving consistency beats hype in retail every time.,455590284,william_R2Rclub,True,1644,New York,0,50,"October 9, 2025 at 12:27 AM"
1976081964018065448,https://x.com/MandyGerseygal/status/1976081964018065448,"@lowms @_we_love_food Irish butter is sweeter..The cows are grass-fed, and the butter is really delicious..
They sell Kerrygold in Costco..",901624150984454145,MandyGerseygal,True,5511, Jersey Shore...,0,11,"October 9, 2025 at 12:27 AM"
1976262952878592450,https://x.com/ofgardenthe/status/1976262952878592450,Oh to wear this at costco,1512768562615705608,ofgardenthe,False,126,leicester ,1,86,"October 9, 2025 at 12:26 PM"
1976081922616119459,https://x.com/bighors37109661/status/1976081922616119459,@HUAIQSB 加拿大costco里卖的很多视频里都有反式脂肪,1347629401287102466,bighors37109661,False,95,,0,334,"October 9, 2025 at 12:26 AM"
1976081860032876887,https://x.com/News4Reno/status/1976081860032876887,"NEW INFO: Rumors of a new Costco in South Reno are circulating, but city officials caution that nothing is official yet due to a clerical error. 

https://t.co/y1vW2uMXZ9",17602680,News4Reno,False,51642,"Reno, NV",1,252,"October 9, 2025 at 12:26 AM"
1976081847034503244,https://x.com/kirubatweets/status/1976081847034503244,"MarketWatch: Costco sales run higher after yet another monthly sales gain, helped by digital demand https://t.co/kdbYGohJM1",99882273,kirubatweets,False,204,"New Jersey, USA",0,4,"October 9, 2025 at 12:26 AM"
1976081815137083548,https://x.com/baadermemehof/status/1976081815137083548,"@AlexNowrasteh Really we wouldn’t be.  This nation is my inheritance, not theirs,  and it belongs to my children after me.  Not a bunch of foreigners who think the pinnacle of human existence is Amazon delivery and shopping at Costco.",1849115797567795200,baadermemehof,False,273,,2,39,"October 9, 2025 at 12:26 AM"
1976262803074994623,https://x.com/jokerman1005/status/1976262803074994623,@sjm_e69 COSTCOで卵60個購入してくるのでご教授お願いします🙇‍♂️,983004505884078082,jokerman1005,False,2900,日本 東京,0,10,"October 9, 2025 at 12:25 PM"
1976262782783037567,https://x.com/humberwire/status/1976262782783037567,"Avoid Lorex Product(Lorex): {Veener- June 11, 2025- I bought the 8 camera NVR system from Costco 3 years ago and ever since I hardly ever see all 8 cameras online. Even though the sensor ligh...VER buy Lorex again.}👎(in a shell=&gt;Terrible Chinese Lorex)#2555608 https://t.co/ucMTOu9lM4",1958873548740861953,humberwire,False,17,,0,5,"October 9, 2025 at 12:25 PM"
1976262672086683842,https://x.com/fulredy/status/1976262672086683842,@REALGIFGAWD @superme3541 @dragsterguy1 @HawleyMO Costco and Amazon aren't even in the same league.  And neither are Costco and Walmart/Sams. Costco is small potatoes when compared to Amazon.  Different market forces.,217187722,fulredy,True,2988,CO,1,11,"October 9, 2025 at 12:25 PM"
